article_id,title,year,issue,volume,pages,volumn_page,pdf_url,doi
art25288,原发性肾病综合征患儿脂肪因子的表达及与高脂血症相关性研究,2021,8,23,828-834,https://www.zgddek.com/CN/Y2021/V23/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2104080,https://doi.org/10.7499/j.issn.1008-8830.2104080
art25279,不同诊断标准下儿童急性不明谱系白血病的临床特点和预后分析,2021,8,23,835-840,https://www.zgddek.com/CN/Y2021/V23/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2105004,https://doi.org/10.7499/j.issn.1008-8830.2105004
art25284,30 417例儿童地中海贫血基因类型分析,2021,8,23,841-847,https://www.zgddek.com/CN/Y2021/V23/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2104035,https://doi.org/10.7499/j.issn.1008-8830.2104035
art25285,缝隙连接阻断剂对大鼠癫痫后海马涟波振荡能量变化的影响,2021,8,23,848-853,https://www.zgddek.com/CN/Y2021/V23/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2103162,https://doi.org/10.7499/j.issn.1008-8830.2103162
art25289,单倍体造血干细胞移植治疗儿童重型再生障碍性贫血的研究进展,2021,8,23,854-859,https://www.zgddek.com/CN/Y2021/V23/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2105073,https://doi.org/10.7499/j.issn.1008-8830.2105073
art25275,新生儿脑静脉（窦）血栓性疾病研究进展,2021,8,23,860-866,https://www.zgddek.com/CN/Y2021/V23/I8,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2105146,https://doi.org/10.7499/j.issn.1008-8830.2105146
art25291,静脉输注免疫球蛋白在儿童川崎病中应用的专家共识,2021,9,23,867-876,https://www.zgddek.com/CN/Y2021/V23/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2107110,https://doi.org/10.7499/j.issn.1008-8830.2107110
art25293,槐杞黄颗粒辅助治疗儿童支气管哮喘疗效的真实世界研究,2021,9,23,877-881,https://www.zgddek.com/CN/Y2021/V23/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2106028,https://doi.org/10.7499/j.issn.1008-8830.2106028
art25298,儿童非霍奇金淋巴瘤长期生存者生活质量及相关人口学因素研究,2021,9,23,882-888,https://www.zgddek.com/CN/Y2021/V23/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2106035,https://doi.org/10.7499/j.issn.1008-8830.2106035
art25299,新生儿B族链球菌感染现状的多中心前瞻性研究,2021,9,23,889-895,https://www.zgddek.com/CN/Y2021/V23/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2105018,https://doi.org/10.7499/j.issn.1008-8830.2105018
art25303,早产儿加温湿化高流量经鼻导管通气初始呼吸支持失败的危险因素分析,2021,9,23,896-902,https://www.zgddek.com/CN/Y2021/V23/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2107017,https://doi.org/10.7499/j.issn.1008-8830.2107017
art25294,重度胎粪吸入综合征并发急性呼吸窘迫综合征临床特征及转归分析,2021,9,23,903-908,https://www.zgddek.com/CN/Y2021/V23/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2106121,https://doi.org/10.7499/j.issn.1008-8830.2106121
art25296,新生儿缺氧缺血性脑病脑电背景演变与脑损伤程度的相关性研究,2021,9,23,909-915,https://www.zgddek.com/CN/Y2021/V23/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2105054,https://doi.org/10.7499/j.issn.1008-8830.2105054
art25297,NBNA评分联合磁共振弥散张量成像在早产儿脑白质发育评价中的作用及相关性分析,2021,9,23,916-921,https://www.zgddek.com/CN/Y2021/V23/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2106005,https://doi.org/10.7499/j.issn.1008-8830.2106005
art25300,儿童吉兰-巴雷综合征需要辅助呼吸的危险因素分析,2021,9,23,922-926,https://www.zgddek.com/CN/Y2021/V23/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2106003,https://doi.org/10.7499/j.issn.1008-8830.2106003
art25301,动物蛋白饮食对过敏性紫癜患儿预后的影响分析,2021,9,23,927-932,https://www.zgddek.com/CN/Y2021/V23/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2106126,https://doi.org/10.7499/j.issn.1008-8830.2106126
art25302,肥胖儿童阻塞性睡眠呼吸暂停的临床特征,2021,9,23,933-937,https://www.zgddek.com/CN/Y2021/V23/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2104155,https://doi.org/10.7499/j.issn.1008-8830.2104155
art25304,青少年抑郁情绪及自杀意念与父母教养方式之间的关联研究,2021,9,23,938-943,https://www.zgddek.com/CN/Y2021/V23/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2105124,https://doi.org/10.7499/j.issn.1008-8830.2105124
art25305,艾曲泊帕治疗儿童免疫性血小板减少症的Meta分析,2021,9,23,944-950,https://www.zgddek.com/CN/Y2021/V23/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2103070,https://doi.org/10.7499/j.issn.1008-8830.2103070
art25295,他克莫司对嘌呤霉素损伤的肾小球足细胞重组人帕金森蛋白7表达的影响,2021,9,23,951-958,https://www.zgddek.com/CN/Y2021/V23/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2106061,https://doi.org/10.7499/j.issn.1008-8830.2106061
art25307,NOD样受体热蛋白结构域相关蛋白3对哮喘小鼠气道炎症反应及细胞焦亡的调控作用,2021,9,23,959-964,https://www.zgddek.com/CN/Y2021/V23/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2106107,https://doi.org/10.7499/j.issn.1008-8830.2106107
art25292,CHD3基因突变致Snijders Blok-Campeau综合征1例报告,2021,9,23,965-968,https://www.zgddek.com/CN/Y2021/V23/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2106091,https://doi.org/10.7499/j.issn.1008-8830.2106091
art25306,糖尿病母亲婴儿的神经发育结局,2021,9,23,969-974,https://www.zgddek.com/CN/Y2021/V23/I9,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2106143,https://doi.org/10.7499/j.issn.1008-8830.2106143
art25358,新生儿低血糖临床规范管理专家共识（2021）,2022,1,24,1-13,https://www.zgddek.com/CN/Y2022/V24/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2108061,https://doi.org/10.7499/j.issn.1008-8830.2108061
art25359,新生儿颅脑磁共振检查临床实践的专家共识,2022,1,24,14-25,https://www.zgddek.com/CN/Y2022/V24/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2110018,https://doi.org/10.7499/j.issn.1008-8830.2110018
art25360,生后早期床旁心脏超声预测极低出生体重儿动脉导管持续开放的研究,2022,1,24,26-32,https://www.zgddek.com/CN/Y2022/V24/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2109087,https://doi.org/10.7499/j.issn.1008-8830.2109087
art25374,生后早期床旁心脏超声预测极低出生体重儿动脉导管持续开放的研究(英文翻译),2022,1,24,26-32,https://www.zgddek.com/CN/Y2022/V24/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2109087,https://doi.org/10.7499/j.issn.1008-8830.2109087
art25367,超未成熟双胎儿临床救治结局及变化分析：一项广东省多中心回顾性研究,2022,1,24,33-40,https://www.zgddek.com/CN/Y2022/V24/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2108043,https://doi.org/10.7499/j.issn.1008-8830.2108043
art25361,早产儿坏死性小肠结肠炎影响因素分析及发病预测模型的构建,2022,1,24,41-48,https://www.zgddek.com/CN/Y2022/V24/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2109086,https://doi.org/10.7499/j.issn.1008-8830.2109086
art25368,产时抗菌药物预防治疗B族链球菌感染对早发型新生儿败血症发生率及病原菌分布的影响,2022,1,24,49-53,https://www.zgddek.com/CN/Y2022/V24/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2109031,https://doi.org/10.7499/j.issn.1008-8830.2109031
art25370,不对称二甲基精氨酸与新生儿持续性肺动脉高压病理进程的相关性研究,2022,1,24,54-59,https://www.zgddek.com/CN/Y2022/V24/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2108145,https://doi.org/10.7499/j.issn.1008-8830.2108145
art25372,妊娠期高血压疾病对胎龄28~34周早产儿外周静脉血细胞计数的影响,2022,1,24,60-64,https://www.zgddek.com/CN/Y2022/V24/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2109033,https://doi.org/10.7499/j.issn.1008-8830.2109033
art25373,无活力新生儿气管插管吸引胎粪的回顾性队列研究,2022,1,24,65-70,https://www.zgddek.com/CN/Y2022/V24/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2109178,https://doi.org/10.7499/j.issn.1008-8830.2109178
art25362,抗氧化损伤因子在胎膜早破未足月儿胎盘中的表达及作用,2022,1,24,71-77,https://www.zgddek.com/CN/Y2022/V24/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2108190,https://doi.org/10.7499/j.issn.1008-8830.2108190
art25365,布地奈德联合肺表面活性物质气管内给药预防支气管肺发育不良的前瞻性随机对照研究,2022,1,24,78-84,https://www.zgddek.com/CN/Y2022/V24/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2109106,https://doi.org/10.7499/j.issn.1008-8830.2109106
art25363,肝素结合蛋白对儿童重症感染诊断价值的前瞻性研究,2022,1,24,85-89,https://www.zgddek.com/CN/Y2022/V24/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2109057,https://doi.org/10.7499/j.issn.1008-8830.2109057
art25364,口鼻呼出气一氧化氮检测在儿童支气管哮喘控制评估及过敏性鼻炎诊断中的应用,2022,1,24,90-95,https://www.zgddek.com/CN/Y2022/V24/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2108091,https://doi.org/10.7499/j.issn.1008-8830.2108091
art25366,儿童耐碳青霉烯类肠杆菌定植或感染危险因素的Meta分析,2022,1,24,96-101,https://www.zgddek.com/CN/Y2022/V24/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2109025,https://doi.org/10.7499/j.issn.1008-8830.2109025
art25369,子痫前期对母婴肠道菌群影响的研究进展,2022,1,24,102-107,https://www.zgddek.com/CN/Y2022/V24/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2110034,https://doi.org/10.7499/j.issn.1008-8830.2110034
art25371,间充质干细胞治疗支气管肺发育不良作用机制的研究进展,2022,1,24,108-114,https://www.zgddek.com/CN/Y2022/V24/I1,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2109166,https://doi.org/10.7499/j.issn.1008-8830.2109166
art25587,儿童小肠镜临床应用管理专家共识,2022,10,24,1069-1077,https://www.zgddek.com/CN/Y2022/V24/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2207148,https://doi.org/10.7499/j.issn.1008-8830.2207148
art25588,美国疾病预防和控制中心发布的《儿童和青少年猴痘的临床注意事项》解读,2022,10,24,1078-1084,https://www.zgddek.com/CN/Y2022/V24/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2208118,https://doi.org/10.7499/j.issn.1008-8830.2208118
art25581,上海380例家庭聚集性感染Omicron变异株的儿童及其家属临床特征分析,2022,10,24,1085-1091,https://www.zgddek.com/CN/Y2022/V24/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2205179,https://doi.org/10.7499/j.issn.1008-8830.2205179
art25600,上海380例家庭聚集性感染Omicron变异株的儿童及其家属临床特征分析（英文翻译）,2022,10,24,1085-1091,https://www.zgddek.com/CN/Y2022/V24/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2205179,https://doi.org/10.7499/j.issn.1008-8830.2205179
art25586,杭州市19例新型冠状病毒Omicron变异株感染儿童的临床特征,2022,10,24,1092-1097,https://www.zgddek.com/CN/Y2022/V24/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2205122,https://doi.org/10.7499/j.issn.1008-8830.2205122
art25590,新型冠状病毒肺炎疫情前后2年儿童重症监护病房疾病谱的变化,2022,10,24,1098-1103,https://www.zgddek.com/CN/Y2022/V24/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2205074,https://doi.org/10.7499/j.issn.1008-8830.2205074
art25597,胎龄<32周早产儿中重度支气管肺发育不良危险因素的多中心回顾性分析,2022,10,24,1104-1110,https://www.zgddek.com/CN/Y2022/V24/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2204145,https://doi.org/10.7499/j.issn.1008-8830.2204145
art25583,新生儿败血症病原菌及耐药性10年回顾性分析,2022,10,24,1111-1116,https://www.zgddek.com/CN/Y2022/V24/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2204162,https://doi.org/10.7499/j.issn.1008-8830.2204162
art25598,极低出生体重儿发生肺出血的危险因素及其临床转归,2022,10,24,1117-1123,https://www.zgddek.com/CN/Y2022/V24/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2204083,https://doi.org/10.7499/j.issn.1008-8830.2204083
art25585,心电监护仪在新生儿经下肢静脉置入中心静脉导管中定位效果的随机对照研究,2022,10,24,1124-1129,https://www.zgddek.com/CN/Y2022/V24/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2204081,https://doi.org/10.7499/j.issn.1008-8830.2204081
art25593,1 732例儿童血清维生素K2临床分析及其与骨代谢标志物关系的研究,2022,10,24,1130-1135,https://www.zgddek.com/CN/Y2022/V24/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2205090,https://doi.org/10.7499/j.issn.1008-8830.2205090
art25584,儿童造血干细胞移植后急性肾损伤相关危险因素的回顾性研究,2022,10,24,1136-1142,https://www.zgddek.com/CN/Y2022/V24/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2205007,https://doi.org/10.7499/j.issn.1008-8830.2205007
art25599,先天性纯红细胞再生障碍性贫血患儿肥胖发生情况及影响因素分析,2022,10,24,1143-1148,https://www.zgddek.com/CN/Y2022/V24/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2206070,https://doi.org/10.7499/j.issn.1008-8830.2206070
art25594,儿童重症监护室血浆置换治疗单中心回顾性研究,2022,10,24,1149-1153,https://www.zgddek.com/CN/Y2022/V24/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2204172,https://doi.org/10.7499/j.issn.1008-8830.2204172
art25595,基于K-means聚类分析的婴幼儿睡眠模式及与母乳喂养关系的研究,2022,10,24,1154-1160,https://www.zgddek.com/CN/Y2022/V24/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2205027,https://doi.org/10.7499/j.issn.1008-8830.2205027
art25589,自噬在脂多糖诱导的A549细胞炎症反应中的作用及机制研究,2022,10,24,1161-1170,https://www.zgddek.com/CN/Y2022/V24/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2202135,https://doi.org/10.7499/j.issn.1008-8830.2202135
art25596,早产儿侵袭性真菌感染药物预防策略的研究进展,2022,10,24,1171-1177,https://www.zgddek.com/CN/Y2022/V24/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2204158,https://doi.org/10.7499/j.issn.1008-8830.2204158
art25582,致编辑的信：人感染猴痘和非典型暴发,2022,10,24,1178-1179,https://www.zgddek.com/CN/Y2022/V24/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2208028,https://doi.org/10.7499/j.issn.1008-8830.2208028
art25591,作者对“致编辑的信：人感染猴痘和非典型暴发”的回应,2022,10,24,1180-1181,https://www.zgddek.com/CN/Y2022/V24/I10,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2208066,https://doi.org/10.7499/j.issn.1008-8830.2208066
art25592,“上海380例家庭聚集性感染Omicron变异株的儿童及其家属临床特征分析”一文的专家点评,2022,10,24,1182-1182,https://www.zgddek.com/CN/Y2022/V24/I10,https://www.zgddek.com/CN/PDF/25592,
art25605,《国际指南：静脉注射免疫球蛋白在治疗Rh和ABO新生儿溶血病中的作用》解读,2022,11,24,1183-1188,https://www.zgddek.com/CN/Y2022/V24/I11,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2205158,https://doi.org/10.7499/j.issn.1008-8830.2205158
art25601,晚期早产儿脐血维生素D水平及维生素D3补充对婴幼儿行为发育的前瞻性随机对照研究,2022,11,24,1189-1194,https://www.zgddek.com/CN/Y2022/V24/I11,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2206096,https://doi.org/10.7499/j.issn.1008-8830.2206096
art25619,晚期早产儿脐血维生素D水平及维生素D3补充对婴幼儿行为发育的前瞻性随机对照研究（英文翻译）,2022,11,24,1189-1194,https://www.zgddek.com/CN/Y2022/V24/I11,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2206096,https://doi.org/10.7499/j.issn.1008-8830.2206096
art25604,低血压对胎龄<32周早产儿近期预后的影响,2022,11,24,1195-1201,https://www.zgddek.com/CN/Y2022/V24/I11,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2204120,https://doi.org/10.7499/j.issn.1008-8830.2204120
art25608,肠道局部组织氧饱和度和C-反应蛋白在诊断早产儿坏死性小肠结肠炎中的价值,2022,11,24,1202-1206,https://www.zgddek.com/CN/Y2022/V24/I11,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2204047,https://doi.org/10.7499/j.issn.1008-8830.2204047
art25613,玻璃体腔内注射抗血管内皮生长因子治疗早产儿视网膜病复发的危险因素分析,2022,11,24,1207-1212,https://www.zgddek.com/CN/Y2022/V24/I11,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2205011,https://doi.org/10.7499/j.issn.1008-8830.2205011
art25614,功能性超声心动图参数在新生儿脓毒症休克中的临床应用价值,2022,11,24,1213-1218,https://www.zgddek.com/CN/Y2022/V24/I11,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2207077,https://doi.org/10.7499/j.issn.1008-8830.2207077
art25617,中国11市14个民族单胎儿出生体重研究,2022,11,24,1219-1225,https://www.zgddek.com/CN/Y2022/V24/I11,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2206160,https://doi.org/10.7499/j.issn.1008-8830.2206160
art25602,宏基因组二代测序在伴有中枢神经系统受累儿童噬血细胞综合征中的应用价值,2022,11,24,1226-1230,https://www.zgddek.com/CN/Y2022/V24/I11,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2206118,https://doi.org/10.7499/j.issn.1008-8830.2206118
art25606,磁共振成像在肌营养不良疾病诊断中的应用价值,2022,11,24,1231-1237,https://www.zgddek.com/CN/Y2022/V24/I11,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2206052,https://doi.org/10.7499/j.issn.1008-8830.2206052
art25603,惊厥患儿镇静后谵妄发生的危险因素及风险列线图预测模型的建立,2022,11,24,1238-1245,https://www.zgddek.com/CN/Y2022/V24/I11,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2205076,https://doi.org/10.7499/j.issn.1008-8830.2205076
art25609,克罗恩病患儿英夫利西单抗维持治疗前血药浓度与疾病转归的关系,2022,11,24,1246-1251,https://www.zgddek.com/CN/Y2022/V24/I11,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2205181,https://doi.org/10.7499/j.issn.1008-8830.2205181
art25618,甲巯咪唑治疗儿童甲状腺功能亢进症不良反应的观察,2022,11,24,1252-1258,https://www.zgddek.com/CN/Y2022/V24/I11,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2205022,https://doi.org/10.7499/j.issn.1008-8830.2205022
art25610,重症监护室患儿心脏停搏后早期出现急性肾损伤的危险因素及预后分析,2022,11,24,1259-1265,https://www.zgddek.com/CN/Y2022/V24/I11,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2205088,https://doi.org/10.7499/j.issn.1008-8830.2205088
art25611,新生儿重型新型冠状病毒肺炎1例报告,2022,11,24,1266-1268,https://www.zgddek.com/CN/Y2022/V24/I11,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2208135,https://doi.org/10.7499/j.issn.1008-8830.2208135
art25612,胆道闭锁的诊断及治疗新进展,2022,11,24,1269-1274,https://www.zgddek.com/CN/Y2022/V24/I11,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2205180,https://doi.org/10.7499/j.issn.1008-8830.2205180
art25615,氧储备指数：氧疗监测的新方法,2022,11,24,1275-1280,https://www.zgddek.com/CN/Y2022/V24/I11,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2206112,https://doi.org/10.7499/j.issn.1008-8830.2206112
art25616,腺相关病毒介导的基因疗法在溶酶体贮积症中的应用,2022,11,24,1281-1287,https://www.zgddek.com/CN/Y2022/V24/I11,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2207055,https://doi.org/10.7499/j.issn.1008-8830.2207055
art25607,关于“晚期早产儿脐血维生素D水平及维生素D3补充对婴幼儿行为发育的前瞻性随机对照研究”一文的专家点评,2022,11,24,1288-1288,https://www.zgddek.com/CN/Y2022/V24/I11,https://www.zgddek.com/CN/PDF/25607,
art25632,Omicron变异株感染的轻型/普通型新型冠状病毒肺炎学龄前儿童出院后短期相关持续症状的随访,2022,12,24,1289-1294,https://www.zgddek.com/CN/Y2022/V24/I12,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2206034,https://doi.org/10.7499/j.issn.1008-8830.2206034
art25621,新型冠状病毒肺炎疫情下儿童意外伤害的特征,2022,12,24,1295-1300,https://www.zgddek.com/CN/Y2022/V24/I12,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2207015,https://doi.org/10.7499/j.issn.1008-8830.2207015
art25624,新型冠状病毒肺炎儿童合并急性脑炎的临床特点及研究进展,2022,12,24,1301-1306,https://www.zgddek.com/CN/Y2022/V24/I12,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2208033,https://doi.org/10.7499/j.issn.1008-8830.2208033
art25625,川崎病诊断过程中需要注意的临床细节,2022,12,24,1307-1310,https://www.zgddek.com/CN/Y2022/V24/I12,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2208124,https://doi.org/10.7499/j.issn.1008-8830.2208124
art25622,静脉注射免疫球蛋白无应答不完全性川崎病1例临床经验交流,2022,12,24,1311-1312,https://www.zgddek.com/CN/Y2022/V24/I12,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2209087,https://doi.org/10.7499/j.issn.1008-8830.2209087
art25627,论文导读：新生儿败血症与川崎病,2022,12,24,1313-1314,https://www.zgddek.com/CN/Y2022/V24/I12,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2208159,https://doi.org/10.7499/j.issn.1008-8830.2208159
art25628,论文导读：川崎病与川崎样综合征的细胞因子级联反应,2022,12,24,1315-1317,https://www.zgddek.com/CN/Y2022/V24/I12,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2208140,https://doi.org/10.7499/j.issn.1008-8830.2208140
art25629,论文导读：人工智能引导的信号对儿童多系统炎症综合征和川崎病共同宿主免疫应答反应的研究,2022,12,24,1318-1320,https://www.zgddek.com/CN/Y2022/V24/I12,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2208167,https://doi.org/10.7499/j.issn.1008-8830.2208167
art25630,容量目标通气与高频振荡通气治疗新生儿呼吸窘迫综合征的疗效比较,2022,12,24,1321-1325,https://www.zgddek.com/CN/Y2022/V24/I12,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2207034,https://doi.org/10.7499/j.issn.1008-8830.2207034
art25633,胎龄<32周且出生体重<1 500 g早产儿支气管肺发育不良的发生及其严重程度的影响因素,2022,12,24,1326-1333,https://www.zgddek.com/CN/Y2022/V24/I12,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2207013,https://doi.org/10.7499/j.issn.1008-8830.2207013
art25636,儿童原发性高血压血清游离脂肪酸的水平及意义,2022,12,24,1334-1339,https://www.zgddek.com/CN/Y2022/V24/I12,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2205079,https://doi.org/10.7499/j.issn.1008-8830.2205079
art25640,儿童原发性高血压血清游离脂肪酸的水平及意义(英文翻译),2022,12,24,,https://www.zgddek.com/CN/Y2022/V24/I12,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2205079,https://doi.org/10.7499/j.issn.1008-8830.2205079
art25638,儿童周期性呕吐综合征63例临床与胃镜分析,2022,12,24,1340-1344,https://www.zgddek.com/CN/Y2022/V24/I12,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2206007,https://doi.org/10.7499/j.issn.1008-8830.2206007
art25623,基于列线图的儿童脓毒症早期诊断模型的建立,2022,12,24,1345-1350,https://www.zgddek.com/CN/Y2022/V24/I12,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2206055,https://doi.org/10.7499/j.issn.1008-8830.2206055
art25634,苏州地区流感嗜血杆菌感染与环境气候的相关因素分析,2022,12,24,1351-1355,https://www.zgddek.com/CN/Y2022/V24/I12,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2205051,https://doi.org/10.7499/j.issn.1008-8830.2205051
art25635,孤独症谱系障碍儿童肠道菌群多样性研究及功能预测分析,2022,12,24,1356-1364,https://www.zgddek.com/CN/Y2022/V24/I12,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2207130,https://doi.org/10.7499/j.issn.1008-8830.2207130
art25639,睡眠质量对注意缺陷多动障碍儿童症状的影响：工作记忆的中介作用,2022,12,24,1365-1370,https://www.zgddek.com/CN/Y2022/V24/I12,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2206147,https://doi.org/10.7499/j.issn.1008-8830.2206147
art25626,舌下免疫治疗过敏性疾病患儿的人口学特征与依从性分析,2022,12,24,1371-1375,https://www.zgddek.com/CN/Y2022/V24/I12,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2207131,https://doi.org/10.7499/j.issn.1008-8830.2207131
art25631,抑制miR-204表达对宫内发育迟缓新生大鼠学习记忆能力的影响及相关机制,2022,12,24,1376-1383,https://www.zgddek.com/CN/Y2022/V24/I12,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2205140,https://doi.org/10.7499/j.issn.1008-8830.2205140
art25637,关于“儿童原发性高血压血清游离脂肪酸的水平及意义”一文的专家点评,2022,12,24,1384-1384,https://www.zgddek.com/CN/Y2022/V24/I12,https://www.zgddek.com/CN/PDF/25637,
art25403,新生儿脑电生理监测分级管理专家共识,2022,2,24,115-123,https://www.zgddek.com/CN/Y2022/V24/I2,https://www.zgddek.com/CN/PDF/10.7499/j.issn.1008-8830.2112129,https://doi.org/10.7499/j.issn.1008-8830.2112129
