article_id,title,authors,doi,detail_url,pdf_url,issue_url
2125,新生儿先天性心脏病筛查技术的现状及智能化发展趋势,"胡晓静, 王春宇, 张成强, 贾品, 黄国英",https://doi.org/10.3969/j.issn.1672-8467.2022.01.015,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.01.015,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2125,https://jms.fudan.edu.cn/CN/Y2022/V49/I01
2126,T细胞亚群参与白塞病炎症应答和治疗靶向的研究进展,"邹峻, 管剑龙",https://doi.org/10.3969/j.issn.1672-8467.2022.01.016,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.01.016,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2126,https://jms.fudan.edu.cn/CN/Y2022/V49/I01
2127,细胞因子免疫疗法治疗神经母细胞瘤的研究进展,"文馨, 蔡宁, 张铁军, 陈兴栋, 索晨",https://doi.org/10.3969/j.issn.1672-8467.2022.01.017,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.01.017,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2127,https://jms.fudan.edu.cn/CN/Y2022/V49/I01
2128,基于生物学标志物的经颅磁刺激治疗脑卒中作用机制的研究进展,"徐硕, 贾杰",https://doi.org/10.3969/j.issn.1672-8467.2022.01.018,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.01.018,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2128,https://jms.fudan.edu.cn/CN/Y2022/V49/I01
2129,记忆性干细胞样T细胞：从哪里来？,"杨敏捷, 王小林",https://doi.org/10.3969/j.issn.1672-8467.2022.01.019,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.01.019,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2129,https://jms.fudan.edu.cn/CN/Y2022/V49/I01
2130,Loeys-Dietz综合征的诊断及治疗进展,"胡馗, 王春生",https://doi.org/10.3969/j.issn.1672-8467.2022.01.020,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.01.020,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2130,https://jms.fudan.edu.cn/CN/Y2022/V49/I01
2131,寨卡病毒感染的辅助性宿主因子研究进展,"郭娇菡, 徐建青",https://doi.org/10.3969/j.issn.1672-8467.2022.01.021,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.01.021,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2131,https://jms.fudan.edu.cn/CN/Y2022/V49/I01
2133,乳腺癌术后三苯氧胺治疗对子宫内膜病变的影响及其诊疗进展,"邵书铱, 张英",https://doi.org/10.3969/j.issn.1672-8467.2022.01.022,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.01.022,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2133,https://jms.fudan.edu.cn/CN/Y2022/V49/I01
2132,低氧诱导因子脯氨酸羟化酶抑制剂治疗地中海贫血伴肾性贫血1例,"刘源, 李念夷, 张倩, 陈靖",https://doi.org/10.3969/j.issn.1672-8467.2022.01.023,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.01.023,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2132,https://jms.fudan.edu.cn/CN/Y2022/V49/I01
2134,2016—2021年全球结核研究现状及热点：基于VOSviewer的可视化分析,"李杨, 吴利俊, 王钰琛, 应峻, 张文宏",https://doi.org/10.3969/j.issn.1672-8467.2022.02.001,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.001,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2134,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2135,自发性早产孕妇血清中子宫平滑肌功能相关miRNA的表达及生物学功能分析,"唐瑶, 龚小会, 刘海燕, 顾蔚蓉, 李笑天, 彭婷",https://doi.org/10.3969/j.issn.1672-8467.2022.02.002,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.002,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2135,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2136,CCL2（rs3760399）基因多态性和前列腺癌临床病理特征的相关性,"潘剑, 韦煜, 叶定伟, 朱耀",https://doi.org/10.3969/j.issn.1672-8467.2022.02.003,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.003,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2136,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2137,肝细胞腺瘤常规超声及超声造影特征分析：单中心回顾性研究,"陈凯玲, 朱宇莉, 董怡, 李翠仙, 包静文, 汪瀚滔, 王文平",https://doi.org/10.3969/j.issn.1672-8467.2022.02.004,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.004,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2137,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2138,早期炎症细胞因子对肺结核患者预后的预测作用,"江佳艳, 肖筱, 李志鹏, 蒋伟利, 徐飚, 赵琦",https://doi.org/10.3969/j.issn.1672-8467.2022.02.005,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.005,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2138,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2139,同位素标记相对与绝对定量技术筛选出Vinculin蛋白在进展期胃癌组织中低表达及其预后意义,"卢珊, 张磊, 苏莹, 侯陈建, 王美丽, 刘秀萍",https://doi.org/10.3969/j.issn.1672-8467.2022.02.006,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.006,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2139,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2140,动态超声造影监测高强度聚焦超声治疗腹部恶性肿瘤疗效的临床价值,"左丹, 刘凌晓, 张琪, 田晓梵, 邱艺杰, 王文平, 董怡",https://doi.org/10.3969/j.issn.1672-8467.2022.02.007,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.007,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2140,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2141,不同固定时间对脑胶质瘤免疫组化染色质量的影响,"韩春, 唐峰, 项耀钧",https://doi.org/10.3969/j.issn.1672-8467.2022.02.008,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.008,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2141,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2142,轻重症及转归阶段的COVID-19患者免疫细胞的单细胞转录谱分析,"王正, 张倩月, 宋怀东",https://doi.org/10.3969/j.issn.1672-8467.2022.02.009,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.009,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2142,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2143,基于机器学习算法建立2型糖尿病患者冠心病辅助诊断模型,"黄浩东, 刘小株, 龚军, 刘杰, 张祖跃, 向天雨",https://doi.org/10.3969/j.issn.1672-8467.2022.02.010,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.010,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2143,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2144,一般用药信念对老年2型糖尿病患者续配和服药依从性的影响,"刘璐瑶, 蔡昳, 沈杰, 张云轩, 宋钟娟, 吴建博",https://doi.org/10.3969/j.issn.1672-8467.2022.02.011,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.011,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2144,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2145,儿童肝移植术后重症监护室早期感染特征及其相关因素分析,"张铮铮, 陶金好, 闫钢风, 程晔, 蔡小狄, 陈扬, 谢新宝, 陈功, 陆国平, 陈伟明, 沈丛欢",https://doi.org/10.3969/j.issn.1672-8467.2022.02.012,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.012,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2145,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2146,益气生髓方联合rhG-CSF治疗上皮性卵巢癌化疗所致中性粒细胞减少症的临床疗效观察,"李晶, 陈瑞芳, 陈宏亮, 胡建英, 朱芝玲, 曹琦",https://doi.org/10.3969/j.issn.1672-8467.2022.02.013,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.013,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2146,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2147,构建LPS诱导的急性炎症小鼠模型用于IDO1抑制剂药效动力学评价,"施磊, 郭磊磊, 杨丹, 杨青",https://doi.org/10.3969/j.issn.1672-8467.2022.02.014,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.014,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2147,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2148,ADAR1相关神经系统疾病的遗传学机制与临床研究进展,"李双, 王一, 王艺",https://doi.org/10.3969/j.issn.1672-8467.2022.02.015,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.015,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2148,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2149,小头畸形产前诊断与管理的研究进展,"袁敏, 张阳, 肖喜荣",https://doi.org/10.3969/j.issn.1672-8467.2022.02.016,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.016,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2149,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2150,儿童遗尿症多模态脑磁共振成像的应用进展,"王梦星, 彭文献, 姚旭峰",https://doi.org/10.3969/j.issn.1672-8467.2022.02.017,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.017,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2150,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2151,N-myc下游调控基因1在呼吸系统疾病中的研究进展,"李成伟, 李圣青",https://doi.org/10.3969/j.issn.1672-8467.2022.02.018,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.018,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2151,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2152,CC16在慢性气道疾病发病机制中的作用及临床应用前景,"崔博, 马圆, 陈智鸿",https://doi.org/10.3969/j.issn.1672-8467.2022.02.019,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.019,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2152,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2153,CAR-T细胞免疫疗法的研究进展,"郑乃溶, 徐建青",https://doi.org/10.3969/j.issn.1672-8467.2022.02.020,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.020,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2153,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2154,经典Wnt信号通路中β-catenin在细胞核内外分布的调控机制及潜在治疗靶点的研究进展,"顾嘉伟, 牛耿明, 柯重伟",https://doi.org/10.3969/j.issn.1672-8467.2022.02.021,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.021,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2154,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2155,腹膜透析拔管与重置管同时进行成功治疗复发性合并难治性腹膜炎1例报道,"杨晓晓, 蒋啸天, 张琳, 王莉, 项波, 俞小芳, 丁小强, 吉俊",https://doi.org/10.3969/j.issn.1672-8467.2022.02.022,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.022,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2155,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2156,以足底感染为首发表现的血行播散性结核1例报道,"金文婷, 张尧, 黄英男, 陈翔, 林佳冰, 胡必杰, 潘珏",https://doi.org/10.3969/j.issn.1672-8467.2022.02.023,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.02.023,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2156,https://jms.fudan.edu.cn/CN/Y2022/V49/I02
2157,上海市社区精神分裂症患者近期应激事件与危险行为的关联分析,"江弋舟, 张伟波, 陈春梅, 朱有为, 朱益, 王彦凤, 朱丽娜, 王娜, 蔡军, 谢斌",https://doi.org/10.3969/j.issn.1672-8467.2022.03.001,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.001,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2157,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2158,负荷试验CT灌注成像结合HIF1α、MMP2及VEGF评价大鼠C6胶质瘤侵袭力,"李竹君, 陆娜, 于洋, 刘颖",https://doi.org/10.3969/j.issn.1672-8467.2022.03.002,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.002,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2158,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2159,非酒精性脂肪肝病大鼠肠道菌群对肠促胰素效应的影响,"王亚涛, 程妍, 徐静远, 史海涛, 王凯, 鲁晓岚",https://doi.org/10.3969/j.issn.1672-8467.2022.03.003,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.003,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2159,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2160,下肢深静脉血栓后综合征患者中静脉支架的中期通畅率及高危因素回归分析,"汪涛, 范隆华, 刘坚军, 李旭, 陶悦, 王晓俊, 黎力梦, 董智慧",https://doi.org/10.3969/j.issn.1672-8467.2022.03.004,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.004,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2160,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2161,人皮下和髌下脂肪垫干细胞治疗大鼠骨关节炎的疗效比较,"宋赛赛, 夏国宏, 尹峰, 汤妍",https://doi.org/10.3969/j.issn.1672-8467.2022.03.005,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.005,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2161,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2162,不同工艺提取的丹归活血制剂对博来霉素诱导的硬皮病模型小鼠皮肤和肺组织的影响,"严悦梅, 杨荞榕, 梁健, 杨春欣, 沈雄, 秦万章, 王强",https://doi.org/10.3969/j.issn.1672-8467.2022.03.006,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.006,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2162,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2163,立体定向射波刀放射治疗肥厚型心肌病的基础研究及临床探索,"李慧洋, 吴俊劼, 周鹏, 施海明, 李剑, 王鑫, 王朝壮, 郑余泽, 倪唤春, 徐雯倩, 王恩敏, 罗心平",https://doi.org/10.3969/j.issn.1672-8467.2022.03.007,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.007,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2163,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2164,β-连环蛋白、c-myc、p16在鼻腔鼻窦黏膜黑色素瘤中的表达及临床意义,"石林, 翟长文, 袁存存, 王纾宜",https://doi.org/10.3969/j.issn.1672-8467.2022.03.008,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.008,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2164,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2165,老年卵圆孔未闭患者经导管封堵效果的单中心分析,"张蕾, 张晓春, 张源, 李明飞, 潘文志, 陈莎莎, 管丽华, 周达新, 葛均波",https://doi.org/10.3969/j.issn.1672-8467.2022.03.009,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.009,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2165,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2166,复旦儿科医联体双向转诊在上海市松江区的实践与成效,"侯佳, 张丽斐, 陈曦, 谢志玉, 胡诤贇, 刘冲, 陈国宏, 翟晓文, 黄国英",https://doi.org/10.3969/j.issn.1672-8467.2022.03.010,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.010,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2166,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2167,成人肺隔离症16例临床病理学分析,"孔煜, 熊佶, 樊洁, 唐峰, 陈忠清, 伍宁, 张家文, 杜尊国",https://doi.org/10.3969/j.issn.1672-8467.2022.03.011,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.011,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2167,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2168,尼达尼布治疗特发性肺纤维化的长期疗效及安全性: 单中心参与INPULSIS及INPULSIS ON的系列病例分析,"丁旻, 李佳旻, 洪群英, 毛若琳, 崔博, 马圆, 陈智鸿",https://doi.org/10.3969/j.issn.1672-8467.2022.03.012,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.012,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2168,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2169,女性生殖道同期发生的黏液性上皮化生和肿瘤14例分析,"陈默, 李佳佳, 陶祥, 朱辰琪, 董戌晖, 尧良清, 李勤",https://doi.org/10.3969/j.issn.1672-8467.2022.03.013,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.013,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2169,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2170,以间质性肺疾病为主要表现的抗MDA5抗体相关皮肌炎8例临床分析,"李海燕, 孟颖颖, 张俊, 唐薪竣, 胡莉娟",https://doi.org/10.3969/j.issn.1672-8467.2022.03.014,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.014,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2170,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2171,基于定性研究的健康家庭评价指标体系框架构建,"任俊, 朱莹, 张伟, 赵兵, 周瑛, 马蓉芳, 张宝民, 方惠忠, 王书梅",https://doi.org/10.3969/j.issn.1672-8467.2022.03.015,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.015,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2171,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2172,一种高通量自动化血浆miRNA文库构建方法及其跨批次性能评估,"么欣彤, 孙善月, 刘雅晴, 石乐明, 郑媛婷",https://doi.org/10.3969/j.issn.1672-8467.2022.03.016,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.016,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2172,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2173,无创头架结合改良穿刺探针在高血压性基底节区脑出血中的应用,"茹德文, 王尔松, 姚慧斌, 费力, 刘猛, 颜玉峰",https://doi.org/10.3969/j.issn.1672-8467.2022.03.017,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.017,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2173,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2174,建立一种痔术后尿潴留风险预测模型,"徐亚东, 王惠, 严斌, 沈卫星, 庄一心, 宋超",https://doi.org/10.3969/j.issn.1672-8467.2022.03.018,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.018,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2174,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2175,miRNA-148/152家族成员在恶性肿瘤中的生物学功能研究进展,"张一帆, 周梁",https://doi.org/10.3969/j.issn.1672-8467.2022.03.019,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.019,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2175,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2176,近红外二区荧光活体成像在细胞示踪上的应用进展,"李惠珠, 陈俊",https://doi.org/10.3969/j.issn.1672-8467.2022.03.020,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.020,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2176,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2177,脊柱术后静脉血栓栓塞症药物预防的研究进展,"姜允琦, 李熙雷, 董健",https://doi.org/10.3969/j.issn.1672-8467.2022.03.021,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.021,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2177,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2178,过氧化还原蛋白6在慢性阻塞性肺疾病中的表达,"徐文雨, 朱默然, 徐春燕, 朱先极, 沈瑶",https://doi.org/10.3969/j.issn.1672-8467.2022.03.022,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.022,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2178,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2179,达沙替尼致可逆性肺动脉高压1例并临床特征分析,"王亮, 徐婧, 陈发东",https://doi.org/10.3969/j.issn.1672-8467.2022.03.023,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.03.023,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2179,https://jms.fudan.edu.cn/CN/Y2022/V49/I03
2180,介孔TiO2纳米粒在声动力学治疗肝细胞肝癌应用的生物相容性评估,"王希, 汤阳, 张小龙, 徐亚丹, 王文平",https://doi.org/10.3969/j.issn.1672-8467.2022.04.001,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.04.001,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2180,https://jms.fudan.edu.cn/CN/Y2022/V49/I04
2181,胸腺瘤PDC模型的建立及化疗药物筛选,"敖永强, 高健, 王帅, 丁建勇, 蒋家好",https://doi.org/10.3969/j.issn.1672-8467.2022.04.002,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.04.002,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2181,https://jms.fudan.edu.cn/CN/Y2022/V49/I04
2182,三维斑点追踪超声心动图评价阵发性房颤患者的左房功能及其与左室充盈压相关性的病例对照研究,"包丽雯, 程蕾, 包丽莲, 沈俊, 洪尚志, 施海明, 黄国倩",https://doi.org/10.3969/j.issn.1672-8467.2022.04.003,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.04.003,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2182,https://jms.fudan.edu.cn/CN/Y2022/V49/I04
2183,艾滋病合并隐球菌性与结核性脑膜炎多重感染的临床及影像学特征分析,"马琼, 严琴琴, 石秀东, 侯钦国, 施裕新",https://doi.org/10.3969/j.issn.1672-8467.2022.04.004,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.04.004,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2183,https://jms.fudan.edu.cn/CN/Y2022/V49/I04
2184,彩色多普勒超声在移植肾动脉狭窄中的临床应用,"邹子然, 杨萍, 杨橙, 何婉媛, 王文平",https://doi.org/10.3969/j.issn.1672-8467.2022.04.005,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.04.005,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2184,https://jms.fudan.edu.cn/CN/Y2022/V49/I04
2185,遗传病注释数据库中基因与变异名称的校验及更正,"王潇, 王雅琼, 董欣然, 吴冰冰, 王慧君, 卢宇蓝, 周文浩",https://doi.org/10.3969/j.issn.1672-8467.2022.04.006,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.04.006,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2185,https://jms.fudan.edu.cn/CN/Y2022/V49/I04
2186,中国汉族人群SNPH基因多态性与精神分裂症的关联研究,"巫珺, 陆佳晶, 黄欣欣, 黄茹燕, 吕钦谕, 易正辉",https://doi.org/10.3969/j.issn.1672-8467.2022.04.007,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.04.007,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2186,https://jms.fudan.edu.cn/CN/Y2022/V49/I04
2187,SIRT1-cAMP在白藜芦醇改善小鼠卵巢储备中的作用,"郭路, 刘晓程, 顾超, 李斌",https://doi.org/10.3969/j.issn.1672-8467.2022.04.008,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.04.008,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2187,https://jms.fudan.edu.cn/CN/Y2022/V49/I04
2188,以新冠疫情为例探索完善公共卫生事件中家庭服务的定性研究,"陈勃昊, 薛城, 任俊, 殷小雅, 朱莹, 汤表倩, 王书梅",https://doi.org/10.3969/j.issn.1672-8467.2022.04.009,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.04.009,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2188,https://jms.fudan.edu.cn/CN/Y2022/V49/I04
2189,早期鼻咽癌调强适形放射治疗的长期疗效及不良反应,"殷欢, 薛芬, 何霞云, 孟晓燕",https://doi.org/10.3969/j.issn.1672-8467.2022.04.010,https://jms.fudan.edu.cn/CN/10.3969/j.issn.1672-8467.2022.04.010,https://jms.fudan.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=2189,https://jms.fudan.edu.cn/CN/Y2022/V49/I04
